Ad_ID,Campaign_Name,Clicks,Impressions,Impressions per conversion,Cost,Leads,Conversions,Conversion Rate,Cost per conversion,Sale_Amount,Ad_Date,Location,Device,Keyword
A2635,data analytics corse,136,5977,664.1111111111111,249.89,15,9,0.066,27.765555555555554,1477.0,2024-11-28,hyderabad,tablet,analytics for data
A2636,data analytics course,177,5409,1352.25,181.75,19,4,0.047,45.4375,1793.0,2024-11-03,hyderabad,tablet,data analytics course
A2637,data analytcis course,145,5523,789.0,213.9,10,7,0.047,30.557142857142857,1668.0,2024-11-19,hyderbad,mobile,data anaytics training
A2638,data anlytics corse,152,5421,903.5,248.08,16,6,0.035,41.34666666666667,1752.0,2024-11-27,hyderabad,mobile,analytics for data
A2639,data analytics course,187,5181,518.1,227.15,18,10,0.047,22.715,1516.0,2024-11-25,hyderbad,tablet,data anaytics training
A2640,data analytics course,91,5484,914.0,198.25,16,6,0.066,33.041666666666664,1981.0,2024-11-20,hyderbad,mobile,data anaytics training
A2641,data analytics corse,180,5545,554.5,238.85,30,10,0.056,23.884999999999998,1971.0,2024-11-24,hyderabad,desktop,data analytics course
A2642,data analytics corse,122,4295,715.8333333333334,213.9,24,6,0.049,35.65,1349.0,2024-11-10,hydrebad,desktop,data analytics course
A2643,data analytics course,139,4314,479.3333333333333,194.56,21,9,0.047,21.61777777777778,1211.0,2024-11-09,hyderabad,tablet,data anaytics training
A2644,data analytcis course,157,4111,513.875,208.46,27,8,0.047,26.0575,1187.0,2024-11-05,hyderabad,tablet,data anaytics training
A2645,data analytics course,178,5640,1410.0,195.8,25,4,0.022,48.95,1807.0,2024-11-22,hyderabad,mobile,data analitics online
A2646,data analytics course,94,3805,475.625,198.19,12,8,0.085,24.77375,1523.0,2024-11-10,hydrebad,tablet,data analytics course
A2647,data analytics corse,130,4561,506.77777777777777,196.04,25,9,0.069,21.78222222222222,1388.0,2024-11-18,hyderabad,desktop,analytics for data
A2648,data analytics course,169,5865,1173.0,200.36,19,5,0.03,40.072,1482.0,2024-11-30,hyderabad,mobile,online data analytic
A2649,data anlytics corse,176,5275,659.375,241.12,14,8,0.047,30.14,1995.0,2024-11-15,hyderbad,mobile,data analitics online
A2650,data analytcis course,143,4964,496.4,207.66,21,10,0.07,20.766,1619.0,2024-11-13,hyderbad,tablet,analytics for data
A2651,data anlytics corse,153,5292,588.0,225.98,21,9,0.059,25.108888888888888,1223.0,2024-11-10,hydrebad,mobile,data analytics course
A2652,data analytics corse,96,5568,556.8,210.99,19,10,0.104,21.099,1317.0,2024-11-21,hyderbad,desktop,learn data analytics
A2653,data analytics corse,96,4849,969.8,198.41,13,5,0.052,39.682,1198.0,2024-11-27,hydrebad,mobile,online data analytic
A2654,data analytics corse,172,4128,589.7142857142857,213.9,12,7,0.041,30.557142857142857,1070.0,2024-11-17,hyderbad,tablet,learn data analytics
A2655,data anlytics corse,197,4645,929.0,219.15,24,5,0.025,43.83,1911.0,2024-11-30,hydrebad,mobile,online data analytic
A2656,data analytics course,191,5706,951.0,249.69,25,6,0.031,41.615,1821.0,2024-11-16,hyderbad,desktop,data analitics online
A2657,data analytics course,167,3438,491.14285714285717,235.2,10,7,0.047,33.6,1229.0,2024-11-17,hyderbad,desktop,data analitics online
A2658,data anlytics corse,191,3610,601.6666666666666,217.44,27,6,0.031,36.24,1890.0,2024-11-23,hyderbad,tablet,analytics for data
A2659,data anlytics corse,90,3828,638.0,238.12,21,6,0.06,39.68666666666667,1505.0,2024-11-21,hydrebad,desktop,data analitics online
A2660,data analytcis course,115,5431,775.8571428571429,180.5,20,7,0.061,25.785714285714285,1995.0,2024-11-15,hyderbad,desktop,data analytics course
A2661,data analytics course,188,4300,614.2857142857143,226.13,28,7,0.047,32.30428571428571,1185.0,2024-11-14,hyderabad,mobile,online data analytic
A2662,data analytcis course,173,3829,957.25,221.28,29,4,0.023,55.32,1417.0,2024-11-25,hydrebad,desktop,learn data analytics
A2663,data analytics corse,107,4165,416.5,192.18,21,10,0.093,19.218,1754.0,2024-11-29,hyderabad,mobile,learn data analytics
A2664,data analytics corse,171,5953,850.4285714285714,230.37,14,7,0.048,32.910000000000004,1436.0,2024-11-17,hydrebad,tablet,analytics for data
A2665,data analytcis course,87,4836,690.8571428571429,242.0,12,7,0.047,34.57142857142857,1665.0,2024-11-15,hyderabad,desktop,learn data analytics
A2666,data analytcis course,199,3717,1239.0,226.84,27,3,0.037,75.61333333333333,1449.0,2024-11-25,hyderbad,mobile,data anaytics training
A2667,data analytics course,195,5190,1730.0,231.62,20,3,0.047,77.20666666666666,1429.0,2024-11-12,hyderabad,tablet,data analytics course
A2668,data analytics course,97,3921,435.6666666666667,232.83,11,9,0.036,25.87,1886.0,2024-11-16,hyderabad,tablet,analytics for data
A2669,data analytcis course,184,3824,637.3333333333334,200.99,26,6,0.047,33.498333333333335,1023.0,2024-11-26,hydrebad,mobile,data analitics online
A2670,data anlytics corse,168,5414,676.75,221.78,19,8,0.048,27.7225,1715.0,2024-11-29,hydrebad,mobile,data anaytics training
A2671,data analytcis course,128,3984,996.0,222.78,26,4,0.047,55.695,1786.0,2024-11-14,hydrebad,desktop,data analitics online
A2672,data analytics course,117,4716,1179.0,213.86,26,4,0.047,53.465,1482.0,2024-11-27,hyderabad,mobile,online data analytic
A2673,data anlytics corse,142,5265,585.0,183.15,19,9,0.047,20.35,1173.0,2024-11-07,hydrebad,desktop,online data analytic
A2674,data anlytics corse,194,5273,527.3,201.59,15,10,0.047,20.159,1018.0,2024-11-06,hyderbad,mobile,data analitics online
A2675,data analytics course,141,5656,942.6666666666666,193.58,20,6,0.043,32.263333333333335,1953.0,2024-11-26,hydrebad,desktop,data analytics course
A2676,data analytics course,137,3149,524.8333333333334,195.06,17,6,0.046,32.51,1718.0,2024-11-08,hyderabad,tablet,analytics for data
A2677,data anlytics corse,162,5799,724.875,196.39,27,8,0.049,24.54875,1482.0,2024-11-13,hyderabad,tablet,data analitics online
A2678,data analytics course,151,3487,581.1666666666666,187.0,30,6,0.04,31.166666666666668,1529.0,2024-11-13,hyderabad,mobile,online data analytic
A2679,data anlytics corse,87,4140,591.4285714285714,209.82,17,7,0.08,29.974285714285713,1151.0,2024-11-23,hyderabad,tablet,online data analytic
A2680,data analytics corse,183,5659,808.4285714285714,191.88,12,7,0.038,27.41142857142857,1830.0,2024-11-10,hydrebad,mobile,analytics for data
A2681,data analytics course,120,3629,518.4285714285714,197.43,12,7,0.053,28.204285714285714,1522.0,2024-11-23,hyderabad,desktop,data anaytics training
A2682,data analytcis course,187,5531,1106.2,219.88,10,5,0.05,43.976,1807.0,2024-11-13,hyderabad,tablet,analytics for data
A2683,data analytics corse,121,5275,1318.75,234.88,23,4,0.033,58.72,1766.0,2024-11-05,hyderabad,desktop,data analitics online
A2684,data analytics corse,173,3190,455.7142857142857,226.32,13,7,0.047,32.33142857142857,1884.0,2024-11-27,hyderabad,mobile,online data analytic
A2685,data analytics course,165,5406,540.6,237.32,23,10,0.047,23.732,1002.0,2024-11-25,hyderbad,tablet,data analytics course
A2686,data analytcis course,192,3755,1251.6666666666667,218.14,28,3,0.016,72.71333333333332,1121.0,2024-11-30,hydrebad,mobile,online data analytic
A2687,data analytics corse,193,4497,499.6666666666667,248.41,24,9,0.047,27.60111111111111,1025.0,2024-11-06,hyderbad,desktop,learn data analytics
A2688,data anlytics corse,138,5904,738.0,197.08,26,8,0.058,24.635,1698.0,2024-11-19,hyderabad,desktop,learn data analytics
A2689,data anlytics corse,104,4212,702.0,213.9,15,6,0.047,35.65,1108.0,2024-11-30,hyderabad,desktop,data anaytics training
A2690,data anlytics corse,162,5979,996.5,190.69,30,6,0.043,31.781666666666666,1976.0,2024-11-23,hyderabad,tablet,learn data analytics
A2691,data analytics course,115,4950,550.0,241.85,19,9,0.078,26.87222222222222,1343.0,2024-11-16,hyderabad,tablet,online data analytic
A2692,data analytics corse,104,3405,425.625,227.36,28,8,0.05,28.42,1970.0,2024-11-27,hyderbad,mobile,data analytics course
A2693,data analytics course,168,4534,566.75,196.79,22,8,0.051,24.59875,1666.0,2024-11-23,hydrebad,tablet,learn data analytics
A2694,data analytics course,146,4624,513.7777777777778,212.67,19,9,0.047,23.63,1513.0,2024-11-09,hydrebad,mobile,data analytics course
A2695,data analytics corse,82,5241,582.3333333333334,191.23,28,9,0.11,21.247777777777777,1369.0,2024-11-03,hyderbad,desktop,data analytics course
A2696,data anlytics corse,139,5947,660.7777777777778,206.33,14,9,0.047,22.925555555555558,1188.0,2024-11-24,hyderbad,tablet,analytics for data
A2697,data analytics course,142,3246,405.75,249.27,11,8,0.047,31.15875,1667.0,2024-11-05,hyderbad,mobile,data analitics online
A2698,data analytics corse,198,5858,732.25,232.94,17,8,0.04,29.1175,1903.0,2024-11-22,hyderabad,desktop,analytics for data
A2699,data analytcis course,119,5159,515.9,227.36,22,10,0.084,22.736,1448.0,2024-11-16,hydrebad,mobile,data anaytics training
A2700,data analytics course,109,4002,1334.0,203.96,14,3,0.047,67.98666666666666,1430.0,2024-11-02,hyderbad,mobile,data analytics course
A2701,data anlytics corse,87,3068,511.3333333333333,243.15,11,6,0.069,40.525,1356.0,2024-11-23,hyderabad,tablet,online data analytic
A2702,data analytcis course,110,4907,490.7,247.48,12,10,0.091,24.747999999999998,1205.0,2024-11-26,hyderbad,desktop,data anaytics training
A2703,data analytcis course,92,5680,811.4285714285714,224.6,15,7,0.076,32.08571428571428,1482.0,2024-11-26,hyderbad,desktop,online data analytic
A2704,data analytcis course,85,3909,1303.0,189.9,12,3,0.035,63.300000000000004,1216.0,2024-11-14,hyderabad,tablet,online data analytic
A2705,data analytics course,199,3060,340.0,237.3,19,9,0.045,26.366666666666667,1527.0,2024-11-04,hyderabad,mobile,data analitics online
A2706,data analytics course,148,4558,569.75,249.74,18,8,0.054,31.2175,1554.0,2024-11-01,hyderbad,desktop,data analytics course
A2707,data analytcis course,173,5992,1198.4,230.26,11,5,0.029,46.052,1683.0,2024-11-08,hyderbad,mobile,data anaytics training
A2708,data analytics corse,84,5069,1689.6666666666667,192.08,25,3,0.036,64.02666666666667,1738.0,2024-11-11,hyderbad,desktop,online data analytic
A2709,data analytics corse,82,4340,1446.6666666666667,186.61,17,3,0.037,62.20333333333334,1092.0,2024-11-07,hyderabad,desktop,data anaytics training
A2710,data anlytics corse,147,5139,642.375,245.93,29,8,0.033,30.74125,1853.0,2024-11-10,hydrebad,mobile,data analytics course
A2711,data analytcis course,186,4679,519.8888888888889,241.7,19,9,0.047,26.855555555555554,1333.0,2024-11-07,hyderbad,tablet,online data analytic
A2712,data analytics course,143,4232,529.0,207.76,30,8,0.047,25.97,1644.0,2024-11-18,hyderabad,tablet,data analitics online
A2713,data analytcis course,133,5580,1116.0,248.11,17,5,0.038,49.622,1111.0,2024-11-26,hyderbad,tablet,data analytics course
A2714,data anlytics corse,187,3972,567.4285714285714,226.62,24,7,0.037,32.37428571428571,1011.0,2024-11-04,hyderbad,desktop,data anaytics training
A2715,data analytics corse,121,5205,1041.0,181.81,24,5,0.037,36.362,1555.0,2024-11-08,hyderabad,tablet,data analitics online
A2716,data analytics corse,188,4521,1507.0,214.58,24,3,0.016,71.52666666666667,1855.0,2024-11-19,hydrebad,tablet,data analytics course
A2717,data anlytics corse,115,3924,560.5714285714286,214.52,16,7,0.04,30.645714285714288,1312.0,2024-11-04,hyderbad,desktop,online data analytic
A2718,data anlytics corse,139,3319,829.75,230.39,28,4,0.047,57.5975,1533.0,2024-11-19,hyderbad,tablet,analytics for data
A2719,data anlytics corse,190,5141,514.1,225.14,15,10,0.053,22.514,1761.0,2024-11-21,hyderabad,desktop,learn data analytics
A2720,data analytics corse,92,5952,1488.0,192.35,30,4,0.043,48.0875,1335.0,2024-11-08,hydrebad,mobile,data analitics online
A2721,data anlytics corse,107,4534,566.75,227.88,23,8,0.075,28.485,1844.0,2024-11-08,hyderabad,desktop,online data analytic
A2722,data anlytics corse,139,3794,542.0,225.38,13,7,0.047,32.19714285714286,1401.0,2024-11-23,hyderabad,mobile,data analitics online
A2723,data analytics course,186,4534,906.8,185.55,11,5,0.027,37.11,1903.0,2024-11-16,hyderabad,tablet,data analytics course
A2724,data anlytics corse,129,3454,431.75,223.14,17,8,0.034,27.8925,1391.0,2024-11-01,hyderabad,tablet,analytics for data
A2725,data analytcis course,162,3071,341.22222222222223,231.99,29,9,0.047,25.776666666666667,1603.0,2024-11-18,hyderabad,tablet,online data analytic
A2726,data analytcis course,177,5954,1488.5,206.76,13,4,0.06,51.69,1104.0,2024-11-14,hyderbad,tablet,learn data analytics
A2727,data analytcis course,93,3473,385.8888888888889,207.92,30,9,0.047,23.10222222222222,1780.0,2024-11-08,hyderabad,desktop,data analytics course
A2728,data anlytics corse,117,4341,542.625,212.29,19,8,0.068,26.53625,1399.0,2024-11-21,hyderabad,desktop,learn data analytics
A2729,data analytcis course,120,3310,1103.3333333333333,247.65,15,3,0.047,82.55,1584.0,2024-11-21,hyderabad,mobile,online data analytic
A2730,data analytcis course,81,3694,1231.3333333333333,183.52,17,3,0.047,61.17333333333334,1156.0,2024-11-22,hydrebad,mobile,online data analytic
A2731,data analytcis course,91,3576,447.0,243.02,28,8,0.088,30.3775,1567.0,2024-11-25,hyderbad,mobile,data anaytics training
A2732,data analytics course,167,4856,693.7142857142857,232.1,18,7,0.042,33.15714285714286,1476.0,2024-11-07,hyderabad,desktop,analytics for data
A2733,data anlytics corse,175,5484,1828.0,186.91,14,3,0.031,62.303333333333335,1728.0,2024-11-18,hyderabad,desktop,analytics for data
A2734,data analytcis course,121,3633,726.6,190.82,16,5,0.041,38.164,1157.0,2024-11-16,hyderabad,tablet,data analitics online
A2735,data analytics course,85,4534,503.77777777777777,190.32,13,9,0.106,21.146666666666665,1301.0,2024-11-07,hyderabad,desktop,data analitics online
A2736,data analytcis course,176,4474,497.1111111111111,215.93,28,9,0.035,23.992222222222225,1214.0,2024-11-30,hyderbad,mobile,data analitics online
A2737,data analytics corse,174,5282,1320.5,240.85,10,4,0.047,60.2125,1481.0,2024-11-26,hydrebad,tablet,data analytics course
A2738,data analytcis course,180,3778,944.5,214.66,28,4,0.047,53.665,1733.0,2024-11-14,hyderabad,desktop,data analytics course
A2739,data analytcis course,156,3361,373.44444444444446,183.12,29,9,0.058,20.346666666666668,1241.0,2024-11-10,hyderabad,desktop,data analitics online
A2740,data anlytics corse,139,5877,653.0,223.87,21,9,0.047,24.874444444444446,1866.0,2024-11-28,hyderbad,mobile,analytics for data
A2741,data analytics corse,161,5656,1414.0,237.69,12,4,0.056,59.4225,1262.0,2024-11-29,hyderabad,mobile,online data analytic
A2742,data analytics course,87,3061,510.1666666666667,192.29,15,6,0.069,32.04833333333333,1506.0,2024-11-20,hyderabad,tablet,data analitics online
A2743,data anlytics corse,126,4569,1142.25,204.13,10,4,0.032,51.0325,1037.0,2024-11-03,hyderbad,tablet,learn data analytics
A2744,data anlytics corse,151,5067,1013.4,199.12,13,5,0.055,39.824,1669.0,2024-11-27,hyderbad,mobile,data anaytics training
A2745,data anlytics corse,85,5612,801.7142857142857,245.87,12,7,0.082,35.12428571428571,1124.0,2024-11-16,hyderbad,mobile,learn data analytics
A2746,data analytics course,104,4627,771.1666666666666,200.98,28,6,0.058,33.49666666666666,1815.0,2024-11-16,hyderabad,tablet,data anaytics training
A2747,data analytics course,103,4264,1066.0,214.56,27,4,0.039,53.64,1804.0,2024-11-11,hyderbad,desktop,learn data analytics
A2748,data analytcis course,162,5815,830.7142857142857,198.49,11,7,0.048,28.35571428571429,1468.0,2024-11-23,hyderabad,tablet,data analytics course
A2749,data analytics course,161,3597,599.5,218.35,29,6,0.039,36.391666666666666,1840.0,2024-11-06,hyderabad,tablet,data analytics course
A2750,data analytics corse,83,5973,663.6666666666666,224.06,25,9,0.108,24.895555555555557,1197.0,2024-11-10,hyderabad,mobile,analytics for data
A2751,data anlytics corse,165,3430,428.75,248.59,26,8,0.04,31.07375,1056.0,2024-11-06,hydrebad,desktop,analytics for data
A2752,data analytics course,134,5085,635.625,186.1,18,8,0.06,23.2625,1033.0,2024-11-27,hyderbad,mobile,data analytics course
A2753,data analytcis course,126,4906,545.1111111111111,222.92,16,9,0.071,24.76888888888889,1443.0,2024-11-25,hyderbad,mobile,learn data analytics
A2754,data analytics course,173,5082,1694.0,198.75,16,3,0.046,66.25,1128.0,2024-11-14,hydrebad,tablet,analytics for data
A2755,data anlytics corse,174,4661,932.2,200.74,20,5,0.029,40.148,1596.0,2024-11-20,hydrebad,desktop,data analytics course
A2756,data analytics course,149,3573,893.25,247.52,20,4,0.031,61.88,1742.0,2024-11-03,hyderabad,mobile,analytics for data
A2757,data anlytics corse,108,5663,629.2222222222222,213.85,20,9,0.083,23.76111111111111,1703.0,2024-11-17,hyderabad,desktop,data analitics online
A2758,data analytics course,99,4466,638.0,214.08,14,7,0.047,30.582857142857144,1515.0,2024-11-15,hyderbad,desktop,analytics for data
A2759,data anlytics corse,113,3120,390.0,249.66,20,8,0.071,31.2075,1895.0,2024-11-27,hyderbad,mobile,data anaytics training
A2760,data anlytics corse,84,3911,558.7142857142857,206.06,13,7,0.047,29.437142857142856,1155.0,2024-11-18,hydrebad,tablet,learn data analytics
A2761,data anlytics corse,182,3458,384.22222222222223,186.51,28,9,0.049,20.723333333333333,1982.0,2024-11-01,hyderbad,desktop,learn data analytics
A2762,data anlytics corse,82,3261,407.625,245.34,30,8,0.047,30.6675,1922.0,2024-11-09,hydrebad,desktop,data analytics course
A2763,data analytcis course,103,3844,549.1428571428571,232.39,13,7,0.068,33.19857142857143,1763.0,2024-11-25,hyderabad,mobile,learn data analytics
A2764,data analytcis course,117,4298,537.25,227.92,15,8,0.068,28.49,1512.0,2024-11-21,hyderbad,tablet,online data analytic
A2765,data anlytics corse,93,4998,624.75,201.98,17,8,0.086,25.2475,1216.0,2024-11-12,hyderabad,desktop,data analytics course
A2766,data analytics course,166,5110,1277.5,196.99,26,4,0.047,49.2475,1431.0,2024-11-12,hyderabad,tablet,data analitics online
A2767,data analytics corse,121,5155,859.1666666666666,187.0,23,6,0.05,31.166666666666668,1510.0,2024-11-05,hyderbad,tablet,data analytics course
A2768,data analytics course,106,5010,835.0,220.66,26,6,0.057,36.776666666666664,1345.0,2024-11-16,hydrebad,desktop,data analytics course
A2769,data analytcis course,106,4362,484.6666666666667,227.02,12,9,0.085,25.224444444444444,1548.0,2024-11-27,hyderabad,mobile,online data analytic
A2770,data analytcis course,122,3662,610.3333333333334,211.05,19,6,0.049,35.175000000000004,1082.0,2024-11-21,hydrebad,desktop,data anaytics training
A2771,data anlytics corse,193,5464,1821.3333333333333,224.15,12,3,0.056,74.71666666666667,1157.0,2024-11-03,hyderabad,tablet,online data analytic
A2772,data anlytics corse,146,3560,1186.6666666666667,214.16,26,3,0.021,71.38666666666667,1033.0,2024-11-02,hydrebad,desktop,analytics for data
A2773,data analytcis course,139,5014,626.75,198.84,10,8,0.047,24.855,1474.0,2024-11-14,hydrebad,tablet,learn data analytics
A2774,data analytcis course,111,3278,655.6,189.58,25,5,0.045,37.916000000000004,1882.0,2024-11-09,hyderabad,mobile,data anaytics training
A2775,data anlytics corse,139,3149,393.625,213.67,14,8,0.047,26.70875,1491.0,2024-11-27,hyderabad,tablet,online data analytic
A2776,data analytcis course,195,4128,825.6,246.55,25,5,0.026,49.31,1105.0,2024-11-09,hyderabad,mobile,data anaytics training
A2777,data analytcis course,149,5018,1672.6666666666667,219.11,16,3,0.047,73.03666666666668,1795.0,2024-11-26,hyderbad,desktop,data anaytics training
A2778,data analytics corse,194,5215,869.1666666666666,225.13,12,6,0.031,37.52166666666667,1107.0,2024-11-22,hyderabad,tablet,data analitics online
A2779,data analytcis course,191,3948,564.0,208.43,23,7,0.037,29.775714285714287,1450.0,2024-11-24,hyderabad,tablet,data analytics course
A2780,data analytcis course,196,4912,701.7142857142857,187.07,26,7,0.047,26.724285714285713,1720.0,2024-11-04,hyderabad,desktop,data analytics course
A2781,data analytics course,182,5136,733.7142857142857,249.36,23,7,0.038,35.62285714285714,1846.0,2024-11-03,hyderbad,desktop,learn data analytics
A2782,data analytics corse,156,5674,567.4,193.18,29,10,0.047,19.318,1176.0,2024-11-27,hyderbad,desktop,data analytics course
A2783,data anlytics corse,187,4674,519.3333333333334,201.41,18,9,0.048,22.378888888888888,1719.0,2024-11-28,hyderbad,tablet,learn data analytics
A2784,data analytcis course,117,4408,1469.3333333333333,184.0,30,3,0.026,61.333333333333336,1239.0,2024-11-14,hyderbad,tablet,online data analytic
A2785,data analytcis course,135,5402,675.25,238.81,19,8,0.059,29.85125,1648.0,2024-11-28,hyderabad,mobile,learn data analytics
A2786,data anlytics corse,114,4534,1511.3333333333333,223.69,20,3,0.026,74.56333333333333,1845.0,2024-11-08,hyderabad,desktop,data anaytics training
A2787,data analytics corse,184,5876,839.4285714285714,231.91,23,7,0.047,33.13,1018.0,2024-11-11,hydrebad,desktop,data analytics course
A2788,data analytics corse,115,5996,856.5714285714286,191.99,24,7,0.047,27.427142857142858,1822.0,2024-11-20,hyderabad,mobile,data analytics course
A2789,data analytics course,149,3249,541.5,202.43,11,6,0.04,33.73833333333334,1027.0,2024-11-04,hyderabad,desktop,analytics for data
A2790,data analytics course,136,4351,725.1666666666666,233.43,18,6,0.044,38.905,1299.0,2024-11-12,hydrebad,tablet,online data analytic
A2791,data analytics corse,119,5805,967.5,245.13,25,6,0.047,40.855,1122.0,2024-11-13,hyderabad,tablet,online data analytic
A2792,data analytics course,186,5685,568.5,197.15,18,10,0.046,19.715,1273.0,2024-11-24,hyderabad,desktop,data analytics course
A2793,data analytics corse,91,3199,799.75,196.04,27,4,0.044,49.01,1737.0,2024-11-25,hydrebad,tablet,data anaytics training
A2794,data analytics corse,171,3490,436.25,180.82,11,8,0.047,22.6025,1497.0,2024-11-14,hyderabad,mobile,data analytics course
A2795,data analytics corse,149,3584,448.0,199.9,21,8,0.054,24.9875,1482.0,2024-11-18,hyderbad,mobile,learn data analytics
A2796,data analytics corse,121,3757,1252.3333333333333,241.14,16,3,0.04,80.38,1226.0,2024-11-11,hyderabad,desktop,data analitics online
A2797,data anlytics corse,189,3029,1009.6666666666666,213.9,21,3,0.016,71.3,1016.0,2024-11-05,hyderabad,desktop,data anaytics training
A2798,data analytics course,183,3876,387.6,237.72,13,10,0.055,23.772,1682.0,2024-11-11,hydrebad,mobile,data analitics online
A2799,data analytics course,133,4622,924.4,243.63,26,5,0.038,48.726,1742.0,2024-11-22,hydrebad,mobile,analytics for data
A2800,data anlytics corse,127,3249,649.8,244.01,25,5,0.039,48.802,1248.0,2024-11-05,hyderabad,mobile,analytics for data
A2801,data analytics corse,195,3372,374.6666666666667,225.57,10,9,0.046,25.063333333333333,1686.0,2024-11-17,hydrebad,mobile,data anaytics training
A2802,data analytics course,138,5452,681.5,210.45,16,8,0.052,26.30625,1964.0,2024-11-02,hyderabad,desktop,data anaytics training
A2803,data analytics corse,134,3011,430.14285714285717,230.59,21,7,0.052,32.941428571428574,1224.0,2024-11-16,hyderabad,mobile,online data analytic
A2804,data analytics course,110,3371,561.8333333333334,211.89,12,6,0.055,35.315,1743.0,2024-11-09,hydrebad,tablet,data analytics course
A2805,data analytics course,186,5126,732.2857142857143,182.38,25,7,0.038,26.054285714285715,1856.0,2024-11-18,hyderbad,tablet,data analitics online
A2806,data analytics corse,191,5257,876.1666666666666,219.4,29,6,0.031,36.56666666666667,1730.0,2024-11-04,hyderbad,mobile,data analitics online
A2807,data analytics corse,169,3475,1158.3333333333333,247.16,12,3,0.018,82.38666666666667,1985.0,2024-11-12,hyderabad,mobile,data anaytics training
A2808,data analytics course,198,5447,1089.4,225.49,16,5,0.025,45.098,1249.0,2024-11-29,hydrebad,mobile,analytics for data
A2809,data analytics corse,184,3272,363.55555555555554,241.8,27,9,0.047,26.866666666666667,1969.0,2024-11-08,hyderabad,mobile,learn data analytics
A2810,data anlytics corse,87,5221,580.1111111111111,217.08,13,9,0.103,24.12,1723.0,2024-11-09,hydrebad,desktop,data analitics online
A2811,data anlytics corse,180,3099,619.8,241.32,23,5,0.028,48.263999999999996,1177.0,2024-11-28,hyderabad,mobile,analytics for data
A2812,data analytics corse,99,4229,528.625,183.7,24,8,0.081,22.9625,1792.0,2024-11-19,hyderabad,mobile,learn data analytics
A2813,data analytics course,148,4038,1346.0,248.37,28,3,0.047,82.79,1549.0,2024-11-08,hyderabad,mobile,online data analytic
A2814,data analytics course,146,3960,660.0,213.7,29,6,0.041,35.61666666666667,1178.0,2024-11-23,hyderbad,mobile,data analytics course
A2815,data analytcis course,149,3865,966.25,198.54,14,4,0.034,49.635,1482.0,2024-11-01,hyderabad,tablet,data anaytics training
A2816,data analytics course,88,3433,572.1666666666666,241.8,29,6,0.068,40.300000000000004,1654.0,2024-11-20,hyderabad,mobile,learn data analytics
A2817,data analytics course,154,3009,334.3333333333333,185.32,16,9,0.051,20.59111111111111,1433.0,2024-11-14,hyderabad,mobile,data analitics online
A2818,data anlytics corse,137,4817,802.8333333333334,213.9,17,6,0.056,35.65,1720.0,2024-11-08,hyderabad,mobile,data analytics course
A2819,data analytics course,125,5217,521.7,183.16,16,10,0.041,18.316,1245.0,2024-11-03,hyderabad,tablet,learn data analytics
A2820,data analytics course,155,4870,608.75,191.54,23,8,0.052,23.9425,1451.0,2024-11-14,hydrebad,tablet,data analytics course
A2821,data anlytics corse,111,5133,641.625,240.23,22,8,0.072,30.02875,1555.0,2024-11-22,hyderabad,desktop,online data analytic
A2822,data analytics course,141,3181,353.44444444444446,234.44,16,9,0.064,26.04888888888889,1628.0,2024-11-21,hyderbad,desktop,data anaytics training
A2823,data analytics course,153,4153,830.6,234.25,18,5,0.048,46.85,1368.0,2024-11-24,hyderabad,tablet,data analytics course
A2824,data analytics corse,176,4534,1133.5,191.11,11,4,0.059,47.7775,1107.0,2024-11-28,hydrebad,mobile,online data analytic
A2825,data analytcis course,147,4250,1416.6666666666667,223.33,17,3,0.02,74.44333333333334,1069.0,2024-11-27,hyderbad,desktop,online data analytic
A2826,data analytics course,80,4534,1133.5,196.17,15,4,0.05,49.0425,1252.0,2024-11-08,hyderbad,desktop,learn data analytics
A2827,data analytics corse,181,5783,1445.75,231.16,24,4,0.022,57.79,1963.0,2024-11-29,hyderabad,tablet,data analytics course
A2828,data analytics corse,175,3792,474.0,227.98,17,8,0.046,28.4975,1627.0,2024-11-04,hydrebad,tablet,learn data analytics
A2829,data analytics corse,94,5919,739.875,220.26,18,8,0.055,27.5325,1486.0,2024-11-18,hydrebad,desktop,data anaytics training
A2830,data anlytics corse,119,4593,574.125,248.14,23,8,0.067,31.0175,1595.0,2024-11-08,hyderabad,mobile,learn data analytics
A2831,data anlytics corse,146,4308,478.6666666666667,181.7,27,9,0.047,20.188888888888886,1391.0,2024-11-06,hyderabad,tablet,analytics for data
A2832,data analytics course,122,4676,584.5,202.56,25,8,0.051,25.32,1368.0,2024-11-07,hyderbad,tablet,data analytics course
A2833,data anlytics corse,114,5832,1458.0,213.9,28,4,0.035,53.475,1566.0,2024-11-18,hyderbad,mobile,data analytics course
A2834,data analytics corse,130,3637,519.5714285714286,213.9,25,7,0.047,30.557142857142857,1361.0,2024-11-15,hydrebad,tablet,analytics for data
A2835,data anlytics corse,154,5533,691.625,207.61,14,8,0.035,25.95125,1165.0,2024-11-06,hyderbad,desktop,analytics for data
A2836,data analytcis course,132,4320,864.0,229.38,15,5,0.038,45.876,1557.0,2024-11-14,hydrebad,desktop,analytics for data
A2837,data analytcis course,170,3526,881.5,224.34,29,4,0.024,56.085,1969.0,2024-11-01,hyderbad,desktop,analytics for data
A2838,data analytcis course,85,5962,596.2,201.12,20,10,0.047,20.112000000000002,1728.0,2024-11-25,hydrebad,mobile,data analytics course
